2011.01.03 00:00,1.33443000,1.33608000,1.32758000,1.32820000
2011.01.03 04:00,1.32819000,1.33091000,1.32819000,1.33090000
2011.01.03 08:00,1.33091000,1.33253000,1.32501000,1.33200000
2011.01.03 12:00,1.33200000,1.33649000,1.33057000,1.33118000
2011.01.03 16:00,1.33119000,1.33945000,1.33050000,1.33736000
2011.01.03 20:00,1.33737000,1.33771000,1.33482000,1.33499000
2011.01.04 00:00,1.33499000,1.33755000,1.33284000,1.33568000
2011.01.04 04:00,1.33565000,1.33769000,1.33233000,1.33444000
2011.01.04 08:00,1.33441000,1.34159000,1.33287000,1.34008000
2011.01.04 12:00,1.34009000,1.34330000,1.33672000,1.33761000
2011.01.04 16:00,1.33762000,1.33788000,1.32919000,1.33210000
2011.01.04 20:00,1.33214000,1.33294000,1.32930000,1.33104000
2011.01.05 00:00,1.33099000,1.33247000,1.32632000,1.32784000
2011.01.05 04:00,1.32783000,1.32878000,1.32652000,1.32734000
2011.01.05 08:00,1.32733000,1.32896000,1.32277000,1.32339000
2011.01.05 12:00,1.32340000,1.32434000,1.31335000,1.31447000
2011.01.05 16:00,1.31449000,1.31919000,1.31255000,1.31619000
2011.01.05 20:00,1.31615000,1.31665000,1.31338000,1.31485000
2011.01.06 00:00,1.31495000,1.31699000,1.31299000,1.31334000
2011.01.06 04:00,1.31333000,1.31507000,1.31309000,1.31383000
2011.01.06 08:00,1.31386000,1.31588000,1.30902000,1.31030000
2011.01.06 12:00,1.31031000,1.31309000,1.30841000,1.31178000
2011.01.06 16:00,1.31179000,1.31179000,1.29971000,1.30219000
2011.01.06 20:00,1.30219000,1.30239000,1.29834000,1.30022000
2011.01.07 00:00,1.30018000,1.30206000,1.29679000,1.30102000
2011.01.07 04:00,1.30100000,1.30152000,1.29829000,1.29903000
2011.01.07 08:00,1.29906000,1.30002000,1.29598000,1.29804000
2011.01.07 12:00,1.29802000,1.30176000,1.29352000,1.29644000
2011.01.07 16:00,1.29646000,1.30107000,1.29062000,1.29316000
2011.01.07 20:00,1.29319000,1.29384000,1.29044000,1.29055000
2011.01.10 00:00,1.28939000,1.29291000,1.28848000,1.29178000
2011.01.10 04:00,1.29185000,1.29233000,1.28921000,1.29038000
2011.01.10 08:00,1.29040000,1.29240000,1.28758000,1.29105000
2011.01.10 12:00,1.29111000,1.29386000,1.28736000,1.29152000
2011.01.10 16:00,1.29136000,1.29639000,1.28979000,1.29580000
2011.01.10 20:00,1.29580000,1.29595000,1.29408000,1.29451000
2011.01.11 00:00,1.29457000,1.29901000,1.29118000,1.29517000
2011.01.11 04:00,1.29514000,1.29595000,1.29268000,1.29456000
2011.01.11 08:00,1.29455000,1.29555000,1.29133000,1.29286000
2011.01.11 12:00,1.29289000,1.29821000,1.29128000,1.29150000
2011.01.11 16:00,1.29154000,1.29920000,1.29047000,1.29461000
2011.01.11 20:00,1.29460000,1.29826000,1.29440000,1.29731000
2011.01.12 00:00,1.29736000,1.30160000,1.29691000,1.30057000
2011.01.12 04:00,1.30059000,1.30079000,1.29787000,1.29928000
2011.01.12 08:00,1.29928000,1.30452000,1.29772000,1.29830000
2011.01.12 12:00,1.29832000,1.30470000,1.29616000,1.30424000
