2012.01.02 00:00,1.29443000,1.29525000,1.29220000,1.29307000
2012.01.02 04:00,1.29308000,1.29464000,1.29206000,1.29304000
2012.01.02 08:00,1.29303000,1.29681000,1.29257000,1.29452000
2012.01.02 12:00,1.29454000,1.29512000,1.29224000,1.29319000
2012.01.02 16:00,1.29321000,1.29413000,1.29168000,1.29259000
2012.01.02 20:00,1.29259000,1.29354000,1.29212000,1.29338000
2012.01.03 00:00,1.29337000,1.29882000,1.29316000,1.29779000
2012.01.03 04:00,1.29778000,1.29933000,1.29714000,1.29824000
2012.01.03 08:00,1.29822000,1.30427000,1.29738000,1.30368000
2012.01.03 12:00,1.30359000,1.30586000,1.30114000,1.30324000
2012.01.03 16:00,1.30326000,1.30762000,1.30311000,1.30713000
2012.01.03 20:00,1.30712000,1.30728000,1.30458000,1.30509000
2012.01.04 00:00,1.30509000,1.30554000,1.30238000,1.30261000
2012.01.04 04:00,1.30261000,1.30430000,1.30221000,1.30416000
2012.01.04 08:00,1.30417000,1.30719000,1.30048000,1.30136000
2012.01.04 12:00,1.30136000,1.30174000,1.29311000,1.29567000
2012.01.04 16:00,1.29568000,1.29581000,1.28974000,1.29462000
2012.01.04 20:00,1.29461000,1.29482000,1.29334000,1.29361000
2012.01.05 00:00,1.29359000,1.29400000,1.29129000,1.29308000
2012.01.05 04:00,1.29308000,1.29322000,1.29096000,1.29178000
2012.01.05 08:00,1.29180000,1.29434000,1.28300000,1.28319000
2012.01.05 12:00,1.28318000,1.28471000,1.27837000,1.28027000
2012.01.05 16:00,1.28027000,1.28144000,1.27769000,1.27867000
2012.01.05 20:00,1.27858000,1.27969000,1.27702000,1.27904000
2012.01.06 00:00,1.27907000,1.27971000,1.27844000,1.27945000
2012.01.06 04:00,1.27943000,1.27983000,1.27630000,1.27798000
2012.01.06 08:00,1.27797000,1.28121000,1.27667000,1.27922000
2012.01.06 12:00,1.27921000,1.28059000,1.27049000,1.27158000
2012.01.06 16:00,1.27156000,1.27312000,1.26972000,1.27218000
2012.01.06 20:00,1.27217000,1.27306000,1.27162000,1.27188000
2012.01.09 00:00,1.26923000,1.26966000,1.26661000,1.26929000
2012.01.09 04:00,1.26930000,1.27281000,1.26849000,1.27198000
2012.01.09 08:00,1.27196000,1.27848000,1.27194000,1.27619000
2012.01.09 12:00,1.27618000,1.27733000,1.27256000,1.27373000
2012.01.09 16:00,1.27373000,1.27518000,1.27201000,1.27504000
2012.01.09 20:00,1.27503000,1.27766000,1.27492000,1.27686000
2012.01.10 00:00,1.27682000,1.27803000,1.27608000,1.27648000
2012.01.10 04:00,1.27647000,1.27958000,1.27647000,1.27850000
2012.01.10 08:00,1.27849000,1.28088000,1.27424000,1.27986000
2012.01.10 12:00,1.27984000,1.28174000,1.27630000,1.27850000
2012.01.10 16:00,1.27851000,1.28014000,1.27632000,1.27795000
2012.01.10 20:00,1.27794000,1.27921000,1.27680000,1.27708000
2012.01.11 00:00,1.27708000,1.27744000,1.27284000,1.27375000
2012.01.11 04:00,1.27374000,1.27592000,1.27356000,1.27572000
2012.01.11 08:00,1.27571000,1.27893000,1.27435000,1.27608000
2012.01.11 12:00,1.27608000,1.27608000,1.26723000,1.26733000
2012.01.11 16:00,1.26734000,1.27074000,1.26619000,1.27022000
2012.01.11 20:00,1.27021000,1.27105000,1.26928000,1.27075000
2012.01.12 00:00,1.27080000,1.27272000,1.27017000,1.27261000
2012.01.12 04:00,1.27260000,1.27262000,1.27073000,1.27164000
2012.01.12 08:00,1.27163000,1.27630000,1.26994000,1.27576000
2012.01.12 12:00,1.27576000,1.28205000,1.27142000,1.28185000
2012.01.12 16:00,1.28186000,1.28442000,1.27888000,1.28328000
2012.01.12 20:00,1.28330000,1.28337000,1.28077000,1.28136000
2012.01.13 00:00,1.28135000,1.28230000,1.28100000,1.28208000
2012.01.13 04:00,1.28209000,1.28778000,1.28147000,1.28598000
2012.01.13 08:00,1.28598000,1.28736000,1.27741000,1.27917000
2012.01.13 12:00,1.27919000,1.28044000,1.26720000,1.26772000
2012.01.13 16:00,1.26774000,1.26950000,1.26241000,1.26608000
2012.01.13 20:00,1.26609000,1.26874000,1.26560000,1.26754000
2012.01.16 00:00,1.26383000,1.26575000,1.26254000,1.26395000
2012.01.16 04:00,1.26394000,1.26559000,1.26326000,1.26550000
2012.01.16 08:00,1.26551000,1.26809000,1.26393000,1.26651000
2012.01.16 12:00,1.26653000,1.26816000,1.26584000,1.26719000
2012.01.16 16:00,1.26721000,1.26873000,1.26589000,1.26653000
2012.01.16 20:00,1.26656000,1.26681000,1.26493000,1.26500000
2012.01.17 00:00,1.26501000,1.27338000,1.26488000,1.27286000
2012.01.17 04:00,1.27285000,1.27361000,1.27207000,1.27263000
2012.01.17 08:00,1.27262000,1.28005000,1.27236000,1.27769000
2012.01.17 12:00,1.27771000,1.28080000,1.27111000,1.27149000
2012.01.17 16:00,1.27153000,1.27527000,1.27135000,1.27347000
2012.01.17 20:00,1.27346000,1.27453000,1.27172000,1.27401000
2012.01.18 00:00,1.27402000,1.27805000,1.27381000,1.27780000
2012.01.18 04:00,1.27779000,1.27867000,1.27517000,1.27605000
2012.01.18 08:00,1.27604000,1.28441000,1.27337000,1.28274000
2012.01.18 12:00,1.28271000,1.28448000,1.27790000,1.28344000
2012.01.18 16:00,1.28348000,1.28629000,1.28063000,1.28375000
2012.01.18 20:00,1.28374000,1.28673000,1.28339000,1.28530000
2012.01.19 00:00,1.28529000,1.28695000,1.28415000,1.28653000
2012.01.19 04:00,1.28657000,1.28775000,1.28475000,1.28578000
2012.01.19 08:00,1.28579000,1.29069000,1.28390000,1.28954000
2012.01.19 12:00,1.28955000,1.29254000,1.28835000,1.28933000
2012.01.19 16:00,1.28932000,1.29462000,1.28742000,1.29396000
2012.01.19 20:00,1.29396000,1.29713000,1.29286000,1.29666000
2012.01.20 00:00,1.29664000,1.29699000,1.29534000,1.29583000
2012.01.20 04:00,1.29583000,1.29799000,1.29572000,1.29733000
2012.01.20 08:00,1.29734000,1.29854000,1.28901000,1.29077000
2012.01.20 12:00,1.29076000,1.29325000,1.28873000,1.29222000
2012.01.20 16:00,1.29222000,1.29497000,1.29076000,1.29260000
2012.01.20 20:00,1.29258000,1.29374000,1.29176000,1.29298000
2012.01.23 00:00,1.28808000,1.29073000,1.28807000,1.28844000
2012.01.23 04:00,1.28843000,1.29046000,1.28841000,1.29019000
2012.01.23 08:00,1.29018000,1.29792000,1.28852000,1.29757000
2012.01.23 12:00,1.29755000,1.30339000,1.29734000,1.30325000
2012.01.23 16:00,1.30319000,1.30521000,1.30029000,1.30120000
2012.01.23 20:00,1.30122000,1.30365000,1.30046000,1.30130000
2012.01.24 00:00,1.30131000,1.30279000,1.29886000,1.29970000
2012.01.24 04:00,1.29970000,1.30297000,1.29872000,1.30229000
2012.01.24 08:00,1.30228000,1.30618000,1.29929000,1.29950000
2012.01.24 12:00,1.29956000,1.30274000,1.29534000,1.29706000
2012.01.24 16:00,1.29705000,1.30249000,1.29618000,1.30204000
2012.01.24 20:00,1.30204000,1.30363000,1.30191000,1.30303000
2012.01.25 00:00,1.30302000,1.30457000,1.30229000,1.30229000
2012.01.25 04:00,1.30229000,1.30349000,1.30152000,1.30314000
2012.01.25 08:00,1.30315000,1.30494000,1.29645000,1.29667000
2012.01.25 12:00,1.29668000,1.29806000,1.29307000,1.29523000
2012.01.25 16:00,1.29521000,1.31014000,1.29464000,1.30857000
2012.01.25 20:00,1.30857000,1.31199000,1.30443000,1.30987000
2012.01.26 00:00,1.30990000,1.31111000,1.30896000,1.31081000
2012.01.26 04:00,1.31082000,1.31332000,1.31022000,1.31161000
2012.01.26 08:00,1.31159000,1.31739000,1.30951000,1.31554000
2012.01.26 12:00,1.31556000,1.31751000,1.31355000,1.31655000
2012.01.26 16:00,1.31657000,1.31832000,1.31008000,1.31061000
2012.01.26 20:00,1.31059000,1.31111000,1.30953000,1.31045000
2012.01.27 00:00,1.31044000,1.31106000,1.30770000,1.31053000
2012.01.27 04:00,1.31053000,1.31185000,1.30914000,1.31113000
2012.01.27 08:00,1.31114000,1.31583000,1.30799000,1.31573000
2012.01.27 12:00,1.31566000,1.31594000,1.30927000,1.31346000
2012.01.27 16:00,1.31348000,1.32194000,1.31089000,1.32091000
2012.01.27 20:00,1.32087000,1.32330000,1.32006000,1.32189000
2012.01.30 00:00,1.32148000,1.32206000,1.31730000,1.31864000
2012.01.30 04:00,1.31864000,1.31970000,1.31454000,1.31466000
2012.01.30 08:00,1.31466000,1.31678000,1.31115000,1.31248000
2012.01.30 12:00,1.31247000,1.31316000,1.30767000,1.31089000
2012.01.30 16:00,1.31090000,1.31393000,1.30932000,1.31242000
2012.01.30 20:00,1.31243000,1.31449000,1.31128000,1.31403000
2012.01.31 00:00,1.31404000,1.31928000,1.31334000,1.31864000
2012.01.31 04:00,1.31865000,1.31979000,1.31706000,1.31769000
2012.01.31 08:00,1.31769000,1.32126000,1.31596000,1.32022000
2012.01.31 12:00,1.32024000,1.32069000,1.31308000,1.31407000
2012.01.31 16:00,1.31406000,1.31413000,1.30427000,1.30760000
2012.01.31 20:00,1.30761000,1.30919000,1.30643000,1.30879000
2012.02.01 00:00,1.30881000,1.30900000,1.30523000,1.30618000
2012.02.01 04:00,1.30619000,1.30774000,1.30320000,1.30354000
2012.02.01 08:00,1.30355000,1.31507000,1.30257000,1.31313000
2012.02.01 12:00,1.31313000,1.32015000,1.31165000,1.31695000
2012.02.01 16:00,1.31697000,1.32168000,1.31569000,1.31660000
2012.02.01 20:00,1.31661000,1.31729000,1.31454000,1.31698000
2012.02.02 00:00,1.31697000,1.31959000,1.31637000,1.31809000
2012.02.02 04:00,1.31810000,1.31931000,1.31607000,1.31743000
2012.02.02 08:00,1.31742000,1.31917000,1.31216000,1.31496000
2012.02.02 12:00,1.31494000,1.31511000,1.30854000,1.31417000
2012.02.02 16:00,1.31417000,1.31863000,1.31309000,1.31475000
